num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
953,205,1158,4.648780487804878
4,21,25,0.19047619047619047
31,21,52,1.4761904761904763
178,33,211,5.393939393939394
1000,4,1004,250.0
930,20,950,46.5
1053,330,1383,3.190909090909091
1122,7,1129,160.28571428571428
1531,25,1556,61.24
1003,494,1497,2.0303643724696356
1054,7,1061,150.57142857142858
908,7,915,129.71428571428572
922,619,1541,1.4894991922455574
1951,20,1971,97.55
1414,143,1557,9.888111888111888
509,301,810,1.691029900332226
312,195,507,1.6
286,2,288,143.0
990,19,1009,52.10526315789474
1010,797,1807,1.2672521957340026
325,26,351,12.5
485,449,934,1.0801781737193763
805,11,816,73.18181818181819
1592,16,1608,99.5
58,396,454,0.14646464646464646
917,10,927,91.7
358,297,655,1.2053872053872055
192,19,211,10.105263157894736
1478,69,1547,21.420289855072465
529,364,893,1.4532967032967032
1124,506,1630,2.2213438735177866
580,25,605,23.2
499,12,511,41.583333333333336
1242,47,1289,26.425531914893618
12,241,253,0.04979253112033195
891,56,947,15.910714285714286
210,74,284,2.8378378378378377
76,27,103,2.814814814814815
668,205,873,3.2585365853658534
979,209,1188,4.684210526315789
1602,318,1920,5.037735849056604
1703,49,1752,34.755102040816325
524,340,864,1.5411764705882354
14,210,224,0.06666666666666667
662,437,1099,1.5148741418764302
177,2,179,88.5
925,94,1019,9.840425531914894
24,115,139,0.20869565217391303
179,8,187,22.375
740,15,755,49.333333333333336
1275,39,1314,32.69230769230769
423,12,435,35.25
531,34,565,15.617647058823529
934,275,1209,3.3963636363636365
187,15,202,12.466666666666667
113,40,153,2.825
146,99,245,1.4747474747474747
1503,443,1946,3.3927765237020315
260,90,350,2.888888888888889
1248,84,1332,14.857142857142858
1761,18,1779,97.83333333333333
351,328,679,1.0701219512195121
984,393,1377,2.50381679389313
922,604,1526,1.5264900662251655
1155,767,1922,1.5058670143415906
568,10,578,56.8
816,31,847,26.322580645161292
1027,545,1572,1.8844036697247706
471,544,1015,0.8658088235294118
348,39,387,8.923076923076923
795,263,1058,3.0228136882129277
1255,347,1602,3.61671469740634
423,51,474,8.294117647058824
1055,291,1346,3.625429553264605
906,156,1062,5.8076923076923075
975,139,1114,7.014388489208633
1628,2,1630,814.0
495,361,856,1.371191135734072
878,36,914,24.38888888888889
771,305,1076,2.5278688524590165
774,768,1542,1.0078125
214,169,383,1.2662721893491125
711,198,909,3.590909090909091
527,143,670,3.6853146853146854
302,184,486,1.641304347826087
1044,261,1305,4.0
220,5,225,44.0
1182,354,1536,3.3389830508474576
1494,10,1504,149.4
631,28,659,22.535714285714285
852,75,927,11.36
529,96,625,5.510416666666667
809,677,1486,1.1949778434268834
1654,298,1952,5.550335570469799
1307,394,1701,3.317258883248731
395,140,535,2.8214285714285716
822,132,954,6.2272727272727275
471,406,877,1.1600985221674878
406,124,530,3.274193548387097
278,10,288,27.8
245,24,269,10.208333333333334
653,657,1310,0.9939117199391172
270,8,278,33.75
1680,309,1989,5.436893203883495
309,15,324,20.6
724,18,742,40.22222222222222
1477,18,1495,82.05555555555556
689,49,738,14.061224489795919
821,765,1586,1.073202614379085
806,802,1608,1.0049875311720697
789,658,1447,1.1990881458966565
414,966,1380,0.42857142857142855
1809,13,1822,139.15384615384616
1416,616,2032,2.2987012987012987
1798,2,1800,899.0
47,851,898,0.055229142185663924
1945,35,1980,55.57142857142857
1068,383,1451,2.7885117493472587
340,283,623,1.2014134275618376
1053,13,1066,81.0
2003,26,2029,77.03846153846153
1415,24,1439,58.958333333333336
810,372,1182,2.1774193548387095
769,24,793,32.041666666666664
1357,24,1381,56.541666666666664
786,757,1543,1.0383091149273447
847,775,1622,1.0929032258064517
1211,23,1234,52.65217391304348
769,23,792,33.43478260869565
1250,763,2013,1.6382699868938402
1131,94,1225,12.03191489361702
399,498,897,0.8012048192771084
1267,45,1312,28.155555555555555
1668,61,1729,27.34426229508197
882,679,1561,1.2989690721649485
860,63,923,13.65079365079365
895,793,1688,1.128625472887768
756,80,836,9.45
1354,80,1434,16.925
613,810,1423,0.7567901234567901
764,757,1521,1.0092470277410832
863,770,1633,1.1207792207792209
890,404,1294,2.202970297029703
1543,448,1991,3.4441964285714284
1659,80,1739,20.7375
1227,80,1307,15.3375
1455,500,1955,2.91
786,80,866,9.825
570,80,650,7.125
779,40,819,19.475
1185,40,1225,29.625
1691,39,1730,43.35897435897436
447,186,633,2.403225806451613
1281,53,1334,24.169811320754718
767,164,931,4.676829268292683
1350,78,1428,17.307692307692307
265,1400,1665,0.18928571428571428
294,8,302,36.75
1432,18,1450,79.55555555555556
693,7,700,99.0
1403,459,1862,3.056644880174292
1356,141,1497,9.617021276595745
427,269,696,1.587360594795539
331,9,340,36.77777777777778
416,398,814,1.0452261306532664
1146,16,1162,71.625
1141,271,1412,4.210332103321033
366,2,368,183.0
1193,17,1210,70.17647058823529
303,460,763,0.658695652173913
143,7,150,20.428571428571427
654,241,895,2.7136929460580914
283,384,667,0.7369791666666666
1544,100,1644,15.44
37,280,317,0.13214285714285715
505,187,692,2.700534759358289
1545,19,1564,81.3157894736842
1066,6,1072,177.66666666666666
223,148,371,1.5067567567567568
1880,19,1899,98.94736842105263
1746,3,1749,582.0
139,4,143,34.75
816,14,830,58.285714285714285
36,177,213,0.2033898305084746
17,17,34,1.0
210,11,221,19.09090909090909
16,183,199,0.08743169398907104
222,347,569,0.6397694524495677
1613,95,1708,16.978947368421053
16,297,313,0.05387205387205387
14,257,271,0.054474708171206226
907,36,943,25.194444444444443
1069,249,1318,4.293172690763052
1209,436,1645,2.772935779816514
403,8,411,50.375
584,8,592,73.0
1132,376,1508,3.0106382978723403
1272,50,1322,25.44
796,51,847,15.607843137254902
1054,180,1234,5.855555555555555
167,308,475,0.5422077922077922
20,238,258,0.08403361344537816
229,218,447,1.0504587155963303
188,5,193,37.6
519,22,541,23.59090909090909
1937,17,1954,113.94117647058823
298,179,477,1.664804469273743
443,25,468,17.72
400,52,452,7.6923076923076925
1312,2,1314,656.0
1727,19,1746,90.89473684210526
658,48,706,13.708333333333334
16,57,73,0.2807017543859649
709,62,771,11.435483870967742
77,9,86,8.555555555555555
358,440,798,0.8136363636363636
1131,378,1509,2.992063492063492
1378,30,1408,45.93333333333333
410,15,425,27.333333333333332
12,297,309,0.04040404040404041
53,177,230,0.2994350282485876
1012,645,1657,1.5689922480620155
537,210,747,2.557142857142857
56,52,108,1.0769230769230769
283,15,298,18.866666666666667
229,22,251,10.409090909090908
798,432,1230,1.8472222222222223
1118,792,1910,1.4116161616161615
1552,352,1904,4.409090909090909
1719,20,1739,85.95
1388,7,1395,198.28571428571428
31,13,44,2.3846153846153846
700,652,1352,1.0736196319018405
687,34,721,20.205882352941178
321,789,1110,0.4068441064638783
725,21,746,34.523809523809526
375,225,600,1.6666666666666667
1532,79,1611,19.39240506329114
1493,21,1514,71.0952380952381
1406,21,1427,66.95238095238095
239,54,293,4.425925925925926
1178,376,1554,3.132978723404255
363,356,719,1.0196629213483146
5,230,235,0.021739130434782608
14,409,423,0.034229828850855744
294,235,529,1.251063829787234
178,802,980,0.22194513715710723
957,405,1362,2.362962962962963
297,718,1015,0.4136490250696379
307,26,333,11.807692307692308
155,17,172,9.117647058823529
846,7,853,120.85714285714286
237,13,250,18.23076923076923
422,416,838,1.0144230769230769
299,762,1061,0.39238845144356954
1880,159,2039,11.823899371069182
694,64,758,10.84375
361,279,640,1.2939068100358424
207,576,783,0.359375
554,78,632,7.102564102564102
1036,191,1227,5.424083769633508
597,216,813,2.763888888888889
1061,9,1070,117.88888888888889
1381,52,1433,26.557692307692307
1129,27,1156,41.81481481481482
770,4,774,192.5
771,221,992,3.48868778280543
398,318,716,1.251572327044025
1519,22,1541,69.04545454545455
832,284,1116,2.9295774647887325
1214,2,1216,607.0
23,173,196,0.1329479768786127
15,62,77,0.24193548387096775
1079,117,1196,9.222222222222221
602,7,609,86.0
9,875,884,0.010285714285714285
900,190,1090,4.7368421052631575
16,176,192,0.09090909090909091
747,521,1268,1.433781190019194
541,385,926,1.405194805194805
600,29,629,20.689655172413794
30,506,536,0.05928853754940711
328,173,501,1.8959537572254335
1030,562,1592,1.8327402135231317
458,9,467,50.888888888888886
1595,7,1602,227.85714285714286
589,470,1059,1.2531914893617022
398,372,770,1.0698924731182795
1361,21,1382,64.80952380952381
14,157,171,0.08917197452229299
700,132,832,5.303030303030303
926,45,971,20.57777777777778
2017,13,2030,155.15384615384616
1321,110,1431,12.00909090909091
481,87,568,5.528735632183908
292,216,508,1.3518518518518519
56,7,63,8.0
622,187,809,3.3262032085561497
22,59,81,0.3728813559322034
582,10,592,58.2
276,12,288,23.0
985,286,1271,3.444055944055944
392,86,478,4.558139534883721
23,383,406,0.06005221932114883
28,512,540,0.0546875
883,153,1036,5.771241830065359
1480,22,1502,67.27272727272727
735,228,963,3.223684210526316
470,281,751,1.6725978647686832
33,97,130,0.3402061855670103
486,224,710,2.169642857142857
14,333,347,0.042042042042042045
263,263,526,1.0
2033,7,2040,290.42857142857144
360,15,375,24.0
746,23,769,32.43478260869565
687,10,697,68.7
1506,444,1950,3.391891891891892
22,244,266,0.09016393442622951
634,172,806,3.686046511627907
953,655,1608,1.4549618320610687
145,38,183,3.8157894736842106
128,15,143,8.533333333333333
446,35,481,12.742857142857142
12,288,300,0.041666666666666664
1856,80,1936,23.2
561,94,655,5.968085106382978
13,292,305,0.04452054794520548
1146,487,1633,2.353182751540041
846,216,1062,3.9166666666666665
14,333,347,0.042042042042042045
985,4,989,246.25
1426,2,1428,713.0
1474,568,2042,2.5950704225352115
1728,8,1736,216.0
1104,328,1432,3.3658536585365852
1046,12,1058,87.16666666666667
844,75,919,11.253333333333334
1212,18,1230,67.33333333333333
693,534,1227,1.297752808988764
690,518,1208,1.332046332046332
456,15,471,30.4
1065,5,1070,213.0
445,285,730,1.5614035087719298
1608,10,1618,160.8
846,940,1786,0.9
424,14,438,30.285714285714285
1330,38,1368,35.0
1087,633,1720,1.717219589257504
994,10,1004,99.4
1281,100,1381,12.81
738,120,858,6.15
879,525,1404,1.6742857142857144
1088,246,1334,4.4227642276422765
415,35,450,11.857142857142858
1145,460,1605,2.489130434782609
541,10,551,54.1
86,79,165,1.0886075949367089
455,17,472,26.764705882352942
56,7,63,8.0
9,312,321,0.028846153846153848
667,224,891,2.9776785714285716
1171,283,1454,4.137809187279152
993,132,1125,7.5227272727272725
400,3,403,133.33333333333334
1391,210,1601,6.623809523809523
934,389,1323,2.4010282776349614
400,27,427,14.814814814814815
18,243,261,0.07407407407407407
12,233,245,0.05150214592274678
326,21,347,15.523809523809524
350,17,367,20.58823529411765
1329,137,1466,9.700729927007298
556,49,605,11.346938775510203
204,18,222,11.333333333333334
162,303,465,0.5346534653465347
472,383,855,1.2323759791122715
1225,386,1611,3.173575129533679
1161,321,1482,3.616822429906542
43,38,81,1.131578947368421
507,223,730,2.273542600896861
303,654,957,0.463302752293578
799,194,993,4.118556701030927
1297,568,1865,2.283450704225352
1799,3,1802,599.6666666666666
513,15,528,34.2
1165,608,1773,1.9161184210526316
72,229,301,0.314410480349345
1770,9,1779,196.66666666666666
1052,37,1089,28.43243243243243
89,1642,1731,0.05420219244823386
139,113,252,1.2300884955752212
313,330,643,0.9484848484848485
382,6,388,63.666666666666664
362,31,393,11.67741935483871
9,469,478,0.019189765458422176
156,353,509,0.44192634560906513
1763,23,1786,76.65217391304348
1583,5,1588,316.6
133,18,151,7.388888888888889
1148,13,1161,88.3076923076923
346,12,358,28.833333333333332
1142,372,1514,3.0698924731182795
772,222,994,3.4774774774774775
140,24,164,5.833333333333333
597,871,1468,0.6854190585533869
1391,521,1912,2.669865642994242
8,76,84,0.10526315789473684
136,22,158,6.181818181818182
688,230,918,2.991304347826087
6,1132,1138,0.00530035335689046
1009,24,1033,42.041666666666664
1567,7,1574,223.85714285714286
1448,7,1455,206.85714285714286
19,99,118,0.1919191919191919
699,89,788,7.853932584269663
12,215,227,0.05581395348837209
1927,16,1943,120.4375
372,14,386,26.571428571428573
154,420,574,0.36666666666666664
1788,181,1969,9.878453038674033
588,387,975,1.5193798449612403
289,79,368,3.6582278481012658
1564,7,1571,223.42857142857142
692,11,703,62.90909090909091
52,250,302,0.208
1383,12,1395,115.25
717,373,1090,1.9222520107238605
98,568,666,0.17253521126760563
1498,14,1512,107.0
822,4,826,205.5
1615,21,1636,76.9047619047619
885,43,928,20.58139534883721
1927,49,1976,39.326530612244895
1615,429,2044,3.7645687645687644
612,434,1046,1.4101382488479262
811,43,854,18.86046511627907
790,17,807,46.470588235294116
71,861,932,0.08246225319396051
253,365,618,0.6931506849315069
169,108,277,1.5648148148148149
70,56,126,1.25
1017,11,1028,92.45454545454545
648,601,1249,1.0782029950083194
710,12,722,59.166666666666664
1689,299,1988,5.648829431438127
969,16,985,60.5625
1550,17,1567,91.17647058823529
1353,19,1372,71.21052631578948
632,19,651,33.26315789473684
204,13,217,15.692307692307692
63,167,230,0.3772455089820359
75,237,312,0.31645569620253167
1721,284,2005,6.059859154929577
284,20,304,14.2
55,271,326,0.2029520295202952
1064,288,1352,3.6944444444444446
132,16,148,8.25
198,28,226,7.071428571428571
693,240,933,2.8875
175,20,195,8.75
175,123,298,1.4227642276422765
14,46,60,0.30434782608695654
808,20,828,40.4
341,21,362,16.238095238095237
648,475,1123,1.3642105263157895
1655,140,1795,11.821428571428571
720,238,958,3.0252100840336134
837,216,1053,3.875
1514,309,1823,4.899676375404531
807,859,1666,0.9394644935972061
1744,2,1746,872.0
415,40,455,10.375
1699,163,1862,10.423312883435583
402,132,534,3.0454545454545454
858,428,1286,2.0046728971962615
301,78,379,3.858974358974359
387,84,471,4.607142857142857
789,7,796,112.71428571428571
19,131,150,0.1450381679389313
17,80,97,0.2125
1052,23,1075,45.73913043478261
289,244,533,1.1844262295081966
838,2,840,419.0
393,15,408,26.2
1466,450,1916,3.2577777777777777
793,253,1046,3.1343873517786562
1402,16,1418,87.625
772,4,776,193.0
987,543,1530,1.8176795580110496
1632,139,1771,11.741007194244604
1315,338,1653,3.8905325443786984
1648,330,1978,4.993939393939394
1665,276,1941,6.032608695652174
276,19,295,14.526315789473685
125,346,471,0.36127167630057805
385,2,387,192.5
931,153,1084,6.084967320261438
1054,46,1100,22.91304347826087
828,135,963,6.133333333333334
274,121,395,2.2644628099173554
910,21,931,43.333333333333336
255,12,267,21.25
831,40,871,20.775
1167,126,1293,9.261904761904763
1134,519,1653,2.184971098265896
1573,119,1692,13.218487394957982
712,83,795,8.578313253012048
1488,305,1793,4.878688524590164
1108,63,1171,17.58730158730159
1453,15,1468,96.86666666666666
913,22,935,41.5
681,438,1119,1.5547945205479452
1572,258,1830,6.093023255813954
813,19,832,42.78947368421053
1466,289,1755,5.072664359861592
544,96,640,5.666666666666667
1109,603,1712,1.8391376451077943
645,545,1190,1.18348623853211
658,45,703,14.622222222222222
1100,5,1105,220.0
1767,33,1800,53.54545454545455
1442,253,1695,5.699604743083004
320,8,328,40.0
374,54,428,6.925925925925926
959,4,963,239.75
847,10,857,84.7
5,26,31,0.19230769230769232
1383,17,1400,81.3529411764706
620,197,817,3.1472081218274113
1419,432,1851,3.2847222222222223
868,14,882,62.0
1339,2,1341,669.5
743,555,1298,1.3387387387387388
1257,51,1308,24.647058823529413
740,433,1173,1.7090069284064666
1556,329,1885,4.729483282674772
457,83,540,5.506024096385542
333,275,608,1.210909090909091
642,746,1388,0.8605898123324397
9,142,151,0.06338028169014084
705,7,712,100.71428571428571
424,254,678,1.669291338582677
822,18,840,45.666666666666664
53,327,380,0.1620795107033639
12,7,19,1.7142857142857142
425,12,437,35.416666666666664
1274,11,1285,115.81818181818181
313,309,622,1.0129449838187703
326,12,338,27.166666666666668
96,30,126,3.2
1512,250,1762,6.048
341,288,629,1.1840277777777777
14,116,130,0.1206896551724138
262,6,268,43.666666666666664
308,371,679,0.8301886792452831
13,108,121,0.12037037037037036
612,3,615,204.0
743,23,766,32.30434782608695
698,16,714,43.625
796,423,1219,1.8817966903073287
922,95,1017,9.705263157894738
3,494,497,0.006072874493927126
719,4,723,179.75
1589,372,1961,4.271505376344086
372,15,387,24.8
36,658,694,0.0547112462006079
1887,4,1891,471.75
1365,6,1371,227.5
1986,6,1992,331.0
1237,385,1622,3.212987012987013
1608,8,1616,201.0
964,2,966,482.0
1005,213,1218,4.71830985915493
1600,34,1634,47.05882352941177
355,25,380,14.2
932,561,1493,1.661319073083779
899,40,939,22.475
957,126,1083,7.595238095238095
1972,32,2004,61.625
546,719,1265,0.7593880389429764
1857,34,1891,54.61764705882353
821,855,1676,0.960233918128655
1446,13,1459,111.23076923076923
1079,31,1110,34.806451612903224
1134,16,1150,70.875
1696,20,1716,84.8
1211,84,1295,14.416666666666666
801,123,924,6.512195121951219
1516,216,1732,7.018518518518518
1015,616,1631,1.6477272727272727
654,616,1270,1.0616883116883118
651,474,1125,1.3734177215189873
1556,27,1583,57.629629629629626
690,737,1427,0.9362279511533242
1114,22,1136,50.63636363636363
573,56,629,10.232142857142858
408,1077,1485,0.3788300835654596
1485,59,1544,25.16949152542373
1101,929,2030,1.185145317545748
364,1277,1641,0.2850430696945967
1759,212,1971,8.297169811320755
212,349,561,0.6074498567335244
1529,201,1730,7.606965174129353
550,1456,2006,0.37774725274725274
251,46,297,5.456521739130435
679,59,738,11.508474576271187
996,10,1006,99.6
487,36,523,13.527777777777779
1076,483,1559,2.227743271221532
898,656,1554,1.3689024390243902
232,148,380,1.5675675675675675
802,25,827,32.08
1203,27,1230,44.55555555555556
529,17,546,31.11764705882353
350,219,569,1.5981735159817352
376,120,496,3.1333333333333333
162,170,332,0.9529411764705882
1096,39,1135,28.102564102564102
87,266,353,0.32706766917293234
131,4,135,32.75
89,87,176,1.0229885057471264
411,351,762,1.170940170940171
1931,3,1934,643.6666666666666
431,437,868,0.9862700228832952
28,274,302,0.10218978102189781
